№,施設名,区市町村名,施設所在地,最寄り駅,設置者名,開始時間,終了時間,２４時間,定員,事業開始　　　　年月日,電話番号,基準を満たす旨の証明書,備考
1196,奥沢子供の家,世田谷区,奥沢3-12-12　1F,"東急目蒲線　
奥沢駅",小池　典子,8:00,22:00,,18.0,H14. 5. 1,5754-0871,有,,35.6010699,139.6724359,ChIJdXnSFj31GGARPfSyZCTDzeQ,"日本, 〒158-0083 東京都世田谷区奥沢３丁目１２−１２"
1197,ぽこぽこえん松原,世田谷区,赤堤2-42-5　杉田村松ビル1階,"東急世田谷線　
松原駅",株式会社キッズパーク,7:00,23:00,,32.0,H14.10.21,5355-1910,無,,35.658962,139.642306,ChIJEyUXfKPzGGARx-k6gcLbwiU,"日本, 〒156-0044 東京都世田谷区赤堤２丁目４２−５"
1198,ほいくルーム・すずらん,世田谷区,尾山台3-9-2プロスパーきむら１階,"東急大井町線　
尾山台駅",合資会社すずらん子どもの会,7:30,21:00,,20.0,H14.12.12,5760-5006,無,,35.603694,139.6529709,ChIJ_w881QH1GGARqlGJgSAJHQ4,"日本, 〒158-0086 東京都世田谷区尾山台３丁目９−２"
1199,ミクリキディステーション,世田谷区,下馬6-44-17,"東急東横線　
学芸大学駅",吉崎　治子,,,○,定員設定なし,H 5. 1.10,3410-6828,無,,35.6331995,139.6807174,ChIJmXPj_sf0GGARBVKGOWuL1so,"日本, 〒154-0002 東京都世田谷区下馬６丁目４４−１７"
1200,ロハスキッズ・センター　クローバー,世田谷区,玉川1-7-7玉川ハイツ1F,"田園都市線　
二子玉川駅",株式会社トド・プレス,7:30,20:30,,35.0,2006-04-01,5797-5420,有,,35.6105094,139.6275571,ChIJn3-Esz_0GGARrIVPO-e8lcI,"日本, 〒158-0094 東京都世田谷区玉川１丁目７−７ 玉川ハイツ"
1201,にこりんこルーム,世田谷区,砧4-20-21,"小田急線　
祖師谷大蔵駅",神田　奈都子,08:00,18:00,,10.0,2005-09-01,3417-5537,無,,35.6404698,139.6150008,ChIJiYU2yebzGGARduBXgGU6zH4,"日本, 〒157-0073 東京都世田谷区砧４丁目２０−２１"
1202,マム・クラブ豪徳寺,世田谷区,豪徳寺1-7-8-1F,"小田急線　
豪徳寺駅",諸川　雅子,7:00,22:00,,定員設定なし,H17.11.15,3420-0526,無,,35.6516353,139.6462449,ChIJ8wSjoJ7zGGARBKQeV1EtW0Q,"日本, 〒154-0021 東京都世田谷区豪徳寺１丁目７−８"
1203,都市型保育園ポポラー　東京久我山園,世田谷区,北烏山7丁目25番6号　久我山ガ-デンヒルズ七番館1階,"井の頭線　
久我山駅",株式会社タスク･フォース,7:00,22:00,,38.0,H17.3.15,5315-8090,有,,35.6812757,139.5917113,ChIJ117HSubxGGARjsU6m8qXLfQ,"日本, 〒157-0061 東京都世田谷区北烏山７丁目２５−６ 久我山ガーデンヒルズ七番館"
1204,幼児園First　Classroom　世田谷,世田谷区,経堂4-20-2　経堂田中ビル2階,"小田急線　
千歳船橋駅",新教育デザイニング株式会社,07:50,19:00,,18.0,2007-03-01,3439-2555,無,,35.6483827,139.6265216,ChIJmdT62MHzGGARJB-honwfrUI,"日本, 〒156-0052 東京都世田谷区経堂４丁目２０−２"
1205,光の子園,世田谷区,中町5-19-15,"東急田園都市線　
用賀駅",座間　保裕,09:00,17:00,,162.0,1981-09-18,3703-8793,有,,35.6201449,139.642652,ChIJA7V1qmf0GGARPSf3wLNq-oQ,"日本, 〒158-0091 東京都世田谷区中町５丁目１９−１５"
1206,ABCキッズ保育園,世田谷区,船橋1-9-18,"小田急線　
千歳船橋駅",鼓スタイル株式会社,07:30,21:00,,30.0,2008-09-18,3429-5902,有,,35.6482355,139.6235996,ChIJURV7FcLzGGARhwDT8yEILac,"日本, 〒156-0055 東京都世田谷区船橋１丁目９−１８"
1207,保育所ハッピートーク等々力園,世田谷区,等々力3-12-2平林ビル2Ｆ,"東急大井町線　
等々力駅",前波　鼓,07:30,19:00,,定員設定なし,2008-08-18,6913-4328,無,,35.6089101,139.6486268,ChIJy6fFTFb0GGARCnjo5E6Fgis,"日本, 〒158-0082 東京都世田谷区等々力３丁目１２−２"
1208,保育ルームFelice世田谷用賀園,世田谷区,玉川台2-3-10第3ＹＮビル1Ｆ,"東急田園都市線
用賀駅",株式会社アルコバレーノ,07:30,21:00,,31.0,H21.2.11.,5491-2401,有,,35.6230002,139.6312475,ChIJ-_5Yn3L0GGARlCv_mHSarYk,"日本, 〒158-0096 東京都世田谷区玉川台２丁目３−１０"
1209,kidsGarden自由ヶ丘,世田谷区,深沢1-7-1　レジディア自由ヶ丘Ⅱ2F,"東急東横線　
自由ヶ丘駅",株式会社KidsSmileProject,07:30,22:00,,定員設定なし,2009-05-01,6809-8605,有,,35.6141262,139.6621808,ChIJxyxz5OT0GGARcCgDZJJ9sgE,"日本, 〒158-0081 東京都世田谷区深沢１丁目７−１"
1210,リトルパルズ,世田谷区,下馬2-6-8,"東急メトロ半蔵門線
三軒茶屋駅",株式会社アイ・エス･シー,09:30,18:00,,定員設定なし,1995-09-22,3411-5939,無,,35.6393737,139.6795451,ChIJ49exXbr0GGAR6_pUjLUoMGA,"日本, 〒154-0002 東京都世田谷区下馬２丁目６−８"
1211,保育所千歳台園,世田谷区,千歳台2-28-2,"小田急線　
千歳船橋駅",竹内　時男,07:00,20:00,,25.0,2009-08-24,3482-6641,無,,35.6511709,139.6139836,ChIJRXhgjdnzGGARSM-PdFfgdqg,"日本, 〒157-0071 東京都世田谷区千歳台２丁目２８−２"
1212,モンテッソーリ二子玉川こどものいえ,世田谷区,玉川4-36-10,"東急大井町線　
二子玉川駅",萩原　香,07:30,19:00,,25.0,2010-04-01,6411-7509,有,,35.6188232,139.6223875,ChIJrTiE1BH0GGARqoCsFk9TY3U,"日本, 〒158-0094 東京都世田谷区玉川４丁目３６−１０"
1213,おおはらきっず,世田谷区,大原1-54-7おおはらきっず内,"京王線　
代田橋駅",株式会社　なぎさ,08:00,17:00,,10.0,2010-04-01,5454-1133,無,,35.6698723,139.6617625,ChIJI3j7NxDzGGARZo0B1IYuhCQ,"日本, 〒156-0041 東京都世田谷区大原１丁目５４−７"
1214,チャイルドケアハウスあんあん中町,世田谷区,中町5-2-3,"東急東横線　
上野毛駅",青沼　亜紀子,07:30,20:30,,20.0,2010-10-08,6805-9555,無,,35.6198831,139.6443922,ChIJSZp4R2f0GGARb8JAFRUTsm0,"日本, 〒158-0091 東京都世田谷区中町５丁目２−３ チャイルドケアハウスあんあん中町"
1215,のいちご保育室,世田谷区,池尻3-4-13,"東急田園都市線　
池尻大橋駅",清水　春香,07:00,21:00,,25.0,2010-12-01,6805-4334,無,,35.6501142,139.6826612,ChIJ8SFN9qj0GGARSDA6fh7s7tA,"日本, 〒154-0001 東京都世田谷区池尻３丁目４−１３"
1216,オハナ保育園,世田谷区,上野毛3-12-10,"東急東横線　
上野毛駅",新保　由美子,07:30,19:00,,定員設定なし,2011-03-01,3704-6555,有,,35.6136181,139.6367085,ChIJv3s6TEL0GGARFINFy6XG2bg,"日本, 〒158-0093 東京都世田谷区上野毛３丁目１２−１０"
1217,MYSIGT,世田谷区,若林5-4-12,"東急世田谷線　
若林駅",安倍　智子,08:00,18:00,,定員設定なし,2011-03-30,080-4442-2341,無,,35.6475138,139.6601828,ChIJzbwIrnzzGGARYI829A97cbQ,"日本, 〒154-0023 東京都世田谷区若林５丁目４−１２"
1218,保育所ちびっこランド八幡山園分園,世田谷区,"八幡山3-36-12
ウェルスト-ン八幡山","京王線　
八幡山駅",合同会社　Agape,07:30,18:00,,23.0,2011-04-01,5357-3580,有,,35.66924729999999,139.6152276,ChIJW95ULy_yGGARPAMTllD5bro,"日本, 〒156-0056 東京都世田谷区八幡山３丁目３６−１２ ウェルストーン八幡山"
1219,つくし保育園,世田谷区,太子堂2-6-12,"東急田園都市線
三軒茶屋駅","NPO法人つくしの会
遠藤　久一郎",07:30,19:00,,26.0,1969-10-01,3412-0294,有,,35.6460866,139.6738455,ChIJr-z1D6H0GGARcmpdJXMM6cg,"日本, 〒154-0004 東京都世田谷区太子堂２丁目６−１２"
1220,クラルテ保育園,世田谷区,世田谷1-22-2,"東急世田谷線　
上町駅",村松　伊見子,07:30,19:00,,25.0,1972-04-01,3429-4882,有,,35.64270030000001,139.6481673,ChIJ4Q24hIHzGGARraQQPMIe8ec,"日本, 〒154-0017 東京都世田谷区世田谷１丁目２２−２"
1221,バンビ保育室,世田谷区,世田谷1-32-14,"東急世田谷線　
世田谷駅","特定非営利活動法人
バンビの会",07:30,19:00,,定員設定なし,2003-11-04,3428-4757,有,,35.6411894,139.6499949,ChIJ4UTNKIDzGGAR4cngrLLlLpo,"日本, 〒154-0017 東京都世田谷区世田谷１丁目３２−１４"
1222,サン・ベビールーム,世田谷区,三軒茶屋2-8-11-102,"東急田園都市線　
三軒茶屋駅",篠原　学,07:30,19:00,,33.0,1976-11-01,3422-1214,有,,35.6425591,139.6678017,ChIJQbGh0J70GGARko-5by0SiJk,"日本, 〒154-0024 東京都世田谷区三軒茶屋２丁目８−１１"
1223,なかよし保育室,世田谷区,池尻2-28-12,"東急田園都市線　
池尻大橋駅","NPO法人　
仲良し子育てねっと",07:30,19:00,,10.0,1978-04-01,3410-3529,有,,35.6489866,139.6837806,ChIJB7VoJqn0GGARWPvKSKIlzfw,"日本, 〒154-0001 東京都世田谷区池尻２丁目２８−１２"
1224,ドレミファ保育室,世田谷区,北沢2-26-23,"小田急線　
下北沢駅",一般社団法人スマイルキッズ　,07:30,19:00,,34.0,2004-04-01,3485-7384,有,,35.6623317,139.666604,ChIJqQAZdGvzGGARfAtgv54xwo0,"日本, 〒155-0031 東京都世田谷区北沢２丁目２６−２３"
1225,玉川赤ちゃんの家保育園,世田谷区,玉川3-27-1,東急田園都市線　　ニ子玉川駅,"特定非営利活動法人
玉川保育の会",07:30,19:00,,27.0,1978-02-24,3700-5248,有,,35.6140711,139.6242404,ChIJi50LmBb0GGARGtHrshxtaf8,"日本, 〒158-0094 東京都世田谷区玉川３丁目２７−１"
1226,にじいろ保育園,世田谷区,等々力4-19-18,東急大井町線　　等々力駅,"特定非営利活動法人
玉川保育の会",07:30,19:00,,29.0,2000-12-01,5707-5322,有,,35.6106793,139.6524485,ChIJC3P0Vvj0GGAR5-SahFNsw7Y,"日本, 〒158-0082 東京都世田谷区等々力４丁目１９−１８"
1227,高木保育園,世田谷区,砧6-26-22,"小田急線　
祖師谷大倉駅",任意団体砧の会,07:30,19:00,,定員設定なし,s43.9,3415-4440,有,,35.6414611,139.6097095,ChIJQSyOAODzGGARmAfHV642YUI,"日本, 〒157-0073 東京都世田谷区砧６丁目２６−２２"
1228,メネス保育園,世田谷区,南烏山4-16-16,"京王線　
千歳烏山駅",後藤　芳子,07:00,19:00,,定員設定なし,s50.4,3300-1673,有,,35.6708176,139.6013725,ChIJywzUz43xGGAR4IVgEzupN4E,"日本, 〒157-0062 東京都世田谷区南烏山４丁目１６−１６"
1229,YMCAチャイルドケアセンター,世田谷区,奥沢5-41-7,"東急東横線　
自由が丘駅",公益財団法人 東京YMCA,07:30,20:00,,20.0,1998-04-01,3722-4158,有,,35.6059301,139.6664223,ChIJF-pTlh71GGARq2ezyqcZybk,"日本, 〒158-0083 東京都世田谷区奥沢５丁目４１−７"
1230,おひさま保育園,世田谷区,尾山台3-33-2,"東急大井町線
尾山台駅","NPO法人　
おひさま保育の会",07:30,19:00,,29.0,1998-06-01,5707-3888,有,,35.6063297,139.6551344,ChIJkQ4wd_70GGARmurTuUtprOA,"日本, 〒158-0086 東京都世田谷区尾山台３丁目３３−２"
1231,さくらキッズ,世田谷区,新町3-21-3,"東急田園都市線　
桜新町駅",学校法人　芳村学園,07:30,19:00,,定員設定なし,1998-04-01,5426-2415,有,,35.6322989,139.6468789,ChIJl-s_R3z0GGARWhEh5XE_oYs,"日本, 〒154-0014 東京都世田谷区新町３丁目２１−３"
1232,保育室SUKUSUKU,世田谷区,梅丘1-8-9　1階,"小田急線　
梅丘駅","特定非営利活動法人
子育てネット　sukusuku",07:30,19:00,,21.0,1999-04-01,5450-8484,有,,35.6540518,139.6542386,ChIJpd29vXbzGGARxhccPquqoW4,"日本, 〒154-0022 東京都世田谷区梅丘１丁目８−９"
1233,学校法人二階堂学園日本女子体育大学附属　みどり幼稚園保育室,世田谷区,松原2-17-22,"京王線　
明大前駅",学校法人二階堂学園,07:30,19:00,,29.0,H１２.４．１.,3322-8452,有,,35.6663973,139.6481748,ChIJIxppeajzGGARpIEStUt2Hlk,"日本, 〒156-0043 東京都世田谷区松原２丁目１７−２２"
1234,㈱クラッシー　クラッシーコンシェルジュTOKYOおうちde保育ステラ桜新町園,世田谷区,新町3-10-2　エルムス,"東急田園都市線　
桜新町駅",株式会社クラッシー,07:30,20:30,,20.0,2012-01-05,5426-2288,無,,35.6335792,139.6493703,ChIJJ3iK6330GGAR_bwbu6l_Gb4,"日本, 〒154-0014 東京都世田谷区新町３丁目１０−２"
1235,LOVE　CLOVER,世田谷区,下馬4-11-2,"田園調布線　
三軒茶屋駅",株式会社TWO　CARAT,,,○,定員設定なし,2009-03-09,3412-1515,無,,35.636324,139.6777371,ChIJtT0wZbn0GGARKhH-m2jmKAs,"日本, 〒154-0002 東京都世田谷区下馬４丁目１１−２"
1236,ぴぐみー自然保育園,世田谷区,鎌田3-17-1　ベルフレール201,"東急田園都市線　
ニ子玉川駅",大黒　竜也,08:00,18:00,,16.0,41001.0,080-4830-4649,無,,35.6191453,139.6173353,ChIJexMJAQX0GGARhEhXHEc-kkM,"日本, 〒157-0077 東京都世田谷区鎌田３丁目１７−１"
1237,都市型保育園ポポラー東京経堂園,世田谷区,経堂3-19-14アビエンテ経堂1階,"小田急線　
経堂駅",株式会社タスク・フォース,07:30,21:00,,61.0,40969.0,5426-1080,無,,35.6522914,139.6274376,ChIJ694038DzGGARqef9emTHmHg,"日本, 〒156-0052 東京都世田谷区経堂３丁目１９−１４ 都市型保育園ポポラー東京経堂園"
1238,保育所ちびっこランド　桜新町サザエさん通り園,世田谷区,桜新町1-8-11桜町コーポ2階201,"東急田園都市線
桜新町駅",坂本　裕嗣,07:30,19:00,,30.0,41001.0,6413-9367,無,,35.6302491,139.6442237,ChIJOV5znnv0GGARzWlRNWjw8rU,"日本, 〒154-0015 東京都世田谷区桜新町１丁目８−１１"
1239,ベビーエイト,世田谷区,代田6-12-1　1階,"小田急線　
下北沢駅",株式会社　リエイト,8:00,19:00,,定員設定なし,"H24.5.7
（H27.3.3移転）",6804-8099,無,,35.6642814,139.6651957,ChIJsw_kUBPzGGARp0yxlVfko8M,"日本, 〒155-0033 東京都世田谷区代田６丁目１２−１"
1240,Pikul　Kids,世田谷区,赤堤2-12-5ハイツ赤堤1階,"小田急線　
豪徳寺駅",株式会社ピックル,07:30,20:30,,40.0,41092.0,6379-2884,無,,35.6571403,139.6445118,ChIJC67qOqLzGGARGV22XIqRLJg,"日本, 〒156-0044 東京都世田谷区赤堤２丁目１２−５ ハイツ赤堤"
1241,保育室のびのび,世田谷区,北烏山2-３-１-１０５,"京王線　
千歳烏山駅",珠玖　とよ子,08:30,17:00,,5.0,41365.0,090-2446-0321,無,,35.6808827,139.6015269,ChIJmflXofHxGGARudCTZFJ3OwY,"日本, 〒157-0061 東京都世田谷区北烏山２丁目３−１ 東京都住宅供給公社烏山北住宅１号棟"
1242,小さな森の保育園,世田谷区,代沢5-18-1代沢カラバッシュ3階,"小田急線　
下北沢駅",森　巖寺,08:30,18:00,,,41362.0,3421-1730,無,,35.6568018,139.6673679,ChIJeQn-7GjzGGAR8bmONDH4XpA,"日本, 〒155-0032 東京都世田谷区代沢５丁目１８−１"
1243,都市型保育園ポポラー東京世田谷砧園,世田谷区,砧2-16-1ガーデニエール砧West South棟1階,"小田急線　
祖師ヶ谷大蔵駅",株式会社タスク・フォース,07:30,21:00,,59.0,41351.0,5727-9470,無,,35.64337039999999,139.6159646,ChIJU1ZebufzGGARL8lbnLgb4QM,"日本, 〒157-0073 東京都世田谷区砧２丁目１６−１ ガーデニエール砧ウエスト"
1244,バイリンガサイエンスインターナショナルスクール,世田谷区,玉川田園調布1-16-17,"東急東横線
田園調布",株式会社バイリンガ,08:00,18:30,,,41365.0,6715-6280,無,,35.5999976,139.6639896,ChIJ2_5ZaRr1GGARnhql-nTX8Y4,"日本, 〒158-0085 東京都世田谷区玉川田園調布１丁目１６−１７"
1245,あったか保育・子育塾アップル,世田谷区,用賀2-32-12-302,"東急田園都市線
用賀駅","特定非営利活動法人
生まれ育ちとこころを学ぶサンの会",09:00,18:00,,5.0,41365.0,5797-9627,無,,35.6252417,139.6344101,ChIJrc4kI3L0GGARn0hAzReG1iA,"日本, 〒158-0097 東京都世田谷区用賀２丁目３２−１２ ジョワイユ用賀"
1246,用賀みんなの保育園,世田谷区,玉川台2-13-3玉川台春喜ビル1階,"田園都市線　
用賀駅",株式会社みんなの保育園,07:00,22:00,,32.0,41395.0,6431-0303,有,,35.6238668,139.6278339,ChIJs_mB-wz0GGARrvJJGJxfn1U,"日本, 〒158-0096 東京都世田谷区玉川台２丁目１３−３"
1247,"ウィズダムアカデミー田園調布
自由が丘校",世田谷区,玉川田園調布2-13-1アビターレ玉川田園調布102,"東急東横線
自由が丘",鈴木　良和,08:00,22:00,,10.0,41395.0,6459-7559,無,,35.6019639,139.6646893,ChIJ0SobzBv1GGARaYf-_0AFHrk,"日本, 〒158-0085 東京都世田谷区玉川田園調布２丁目１３−１"
1248,保育ルーム　cocon,世田谷区,池尻3-13-10,"東急田園都市線
池尻大橋駅",株式会社ココン,08:00,19:00,,15.0,41426.0,3414-5211,無,,35.6508667,139.6780116,ChIJKT_vg1jzGGARk4EgFbGyr4c,"日本, 〒154-0001 東京都世田谷区池尻３丁目１３−１０"
1249,ノックノックプリスクール,世田谷区,船橋1-30-3エグゼ千歳船橋1F,"小田急線　
千歳船橋",株式会社イーストマンワールド,08:30,19:00,,定員設定なし,41487.0,6413-6270,有,,35.6475883,139.6210609,ChIJK7vA6cLzGGARq_SPf7H1C88,"日本, 〒156-0055 東京都世田谷区船橋１丁目３０−３"
1250,Ｐipsチャイルドカレッジ,世田谷区,下馬2-1-2,"田園都市線　
三軒茶屋",プラール株式会社,08:00,18:00,,16.0,41579.0,6805-3625,有,,35.6382905,139.6792063,ChIJPdoNObr0GGARvjxqsAnscqw,"日本, 〒154-0002 東京都世田谷区下馬２丁目１−２"
1251,TMえいごの保育園　三軒茶屋,世田谷区,太子堂１-6-7ハイシティ三軒茶屋１０１,"田園都市線
三軒茶屋駅　",TM Engulish Academyj株式会社,07:30,翌朝6:00,,28.0,41791.0,6805-3833,無,,35.6455452,139.6754851,ChIJ7wn1UaH0GGAR4SGbFsciHcU,"日本, 〒154-0004 東京都世田谷区太子堂１丁目６−７ ハイシティ三軒茶屋"
1252,HOPPA世田谷経堂,世田谷区,経堂5-38-23 ダイアカラービル4階,"小田急線　
経堂駅",株式会社HOPPA,07:30,20:00,,30.0,41609.0,5426-3157,有,,35.6491688,139.6309601,ChIJP2RmQZXzGGAR6qLZk27N038,"日本, 〒156-0052 東京都世田谷区経堂５丁目３８−２３"
1253,hapica kids room,世田谷区,代田2-20-5　ハニハラビル101,"小田急線　
世田谷代田駅",矢部　晃一郎,08:00,20:00,,12.0,2014-07-07,3411-5180,有,,35.6578515,139.6608379,ChIJxYzj-23zGGAR-_3vCO_GV1I,"日本, 〒155-0033 東京都世田谷区代田２丁目２０−５"
1254,ラブクローバーのほいくえん,世田谷区,三軒茶屋2-23-18　シエル三茶1F,"田園都市線　
三軒茶屋駅　",株式会社TWO CARAT,07:30,20:00,,39.0,2014-09-16,3414-1500,有,,35.64253679999999,139.6661351,ChIJ0-JRmJ70GGARo-80UPWTG2k,"日本, 〒154-0024 東京都世田谷区三軒茶屋２丁目２３−１８"
1255,インターナショナル保育園　HAPPY　HORIZONS,世田谷区,奥沢8-29-9,"大井町線　
九品仏駅",株式会社フローエシュタット,07:30,19:30,,25.0,2014-10-01,6432-3070,無,,35.6049773,139.6596757,ChIJjXehxQL1GGARhp_spFEKbbI,"日本, 〒158-0083 東京都世田谷区奥沢８丁目２９−９"
1256,シッターハウスえっちゃん家,世田谷区,新町2-9-25,"田園都市線　
桜新町",小嶋　英津子,09:00,1899-12-31,,２～３,41980.0,5477-3327,無,,35.6301852,139.6499092,ChIJg4s3U330GGARS3gJ8ByxaKk,"日本, 〒154-0014 東京都世田谷区新町２丁目９−２５"
1257,保育ルームすまいる,世田谷区,等々力5-6-5　サンフラワー尾山台101,"東急大井町線　
尾山台駅",株式会社オフィスサイトウ,08:00,18:00,,15.0,42058.0,6411-6813,無,,35.607749,139.6537707,ChIJbXqSwf70GGARV_JdyaoQ-Sc,"日本, 〒158-0082 東京都世田谷区等々力５丁目６−５"
1258,用賀キッズワールド,世田谷区,用賀3-13-7　ゼネラルアコード１F,"田園都市線
用賀駅",ピジョンハーツ株式会社,09:00,18:00,,25.0,42156.0,3700-8601,無,,35.6279106,139.6358551,ChIJnwHbaXH0GGARJh6y3hU2SHs,"日本, 〒158-0097 東京都世田谷区用賀３丁目１３−７"
1259,託児所　flower blooms,世田谷区,砧4-1-11　リノアビル砧102,"小田急線
祖師ヶ谷大蔵駅",宮島　なつき,07:00,22:00,,15.0,42237.0,050-5586-5221,無,,35.63852000000001,139.6141677,ChIJncFa_OPzGGARClsvQUo6eD4,"日本, 〒157-0073 東京都世田谷区砧４丁目１−１１"
1260,保育スクール　サン・マザー,世田谷区,用賀4-4-7　福ビル3F,"田園都市線
用賀駅",有限会社　幼児未来教育,07:00,20:00,,20.0,42240.0,5797-3383,無,,35.626172,139.6334304,ChIJbaG1tnP0GGARVNdSlE_DwqM,"日本, 〒158-0097 東京都世田谷区用賀４丁目４−７"
1261,ライフリトルグループ　チャイルドケアセンター,渋谷区,松濤2-2-17　ル・シマン松濤1階,"京王井の頭線　
駒場東大前駅",有限会社ライフリトル,,,○,45.0,S63. 7.25,5454-2233,無,,35.6614075,139.6883881,ChIJ0ZrXq1PzGGAR9j5hKwzPz4E,"日本, 〒150-0046 東京都渋谷区松濤２丁目２−１７"
1262,聖マリアン保育園,渋谷区,恵比寿西1-16-12,"ＪＲ山の手線　
恵比寿駅",株式会社マリア,8:00,22:00,,103.0,H 6. 8. 1,3461-1050,無,,35.6488567,139.7071674,ChIJ_Wxe40OLGGARZq4hzV7rBmg,"日本, 〒150-0021 東京都渋谷区恵比寿西１丁目１６−１２"
1263,松濤　キッズワールド,渋谷区,宇田川町37-10麻仁ビル渋谷2階,"JR山の手線　
渋谷駅",ピジョンハーツ株式会社,08:00,19:00,,40.0,H12. 3.15,5452-3640,有,,35.6621262,139.6956445,ChIJ9YXD-auMGGAR3qm5EyDH-3g,"日本, 〒150-0042 東京都渋谷区宇田川町３７−１０ 麻仁ビル渋谷ゼネラルビル渋谷"
1264,たんぽぽルーム,渋谷区,笹塚3-21-6,"京王線　
笹塚駅",鈴木喜美子,8:00,20:00,,8.0,H13. 5.10,3373-8398,無,,35.6763911,139.6657868,ChIJ2anVYxnzGGAR_noswjQn8jY,"日本, 〒151-0073 東京都渋谷区笹塚３丁目２１−６"
1265,セルリアンタワーポピンズキッズルーム,渋谷区,渋谷区桜丘町26-1セルリアンタワ-東急ホテル3階,"ＪＲ山の手線　
渋谷駅",株式会社ポピンズコーポレーション,8:00,23:00,,10.0,H13. 6. 1,5728-1377,無,,35.6640352,139.6982122,ChIJ0Qgx67KMGGARd2ZbObLZHPE,"日本, 東京都渋谷区"
1266,ポピンズアクティブラーニングインターナショナルスクール,渋谷区,恵比寿4-20-2恵比寿ｶﾞ-ﾃﾞﾝﾃﾗｽ弐番館1階・2階,"ＪＲ山の手線　
恵比寿駅",株式会社ポピンズコーポレーション,07:30,20:00,,70.0,H16.9.1,5791-2105,有,,35.6425022,139.7146752,ChIJeShVnRaLGGARKAKRv9BKqiY,"日本, 〒150-0013 東京都渋谷区恵比寿４丁目２０−２"
1267,ママと赤ちゃんのサロン　ｂａｂｙｈｉｐ,渋谷区,恵比寿西2-12-17ポアン・ドゥ代官山6階,"ＪＲ山の手線　
恵比寿駅",株式会社babyhip,08:00,20:00,,定員設定なし,2006-11-21,5458-5188,無,,35.6505787,139.7060841,ChIJLRXZhkSLGGAR9KhNCGIcSfQ,"日本, 〒150-0021 東京都渋谷区恵比寿西２丁目１２−１７"
1268,Doctor's Nursery Baby Bear,渋谷区,代々木5-7-１　2階,"小田急線　
代々木八幡駅",有限会社クリニカルフォー,09:00,18:00,,10.0,2008-09-01,5465-1488,無,,35.6698898,139.6887684,ChIJOXfiCkvzGGARfcwECA8kISg,"日本, 〒151-0053 東京都渋谷区代々木５丁目７−１"
1269,キラキラキッズナーサリー,渋谷区,富ヶ谷2-7-4リッチバレ-2F,"小田急線　
代々木八幡駅",株式会社パットコーポレーション,07:00,22:00,,47.0,2010-09-01,5790-9548,有,,35.6652042,139.6875325,ChIJsTUKuU3zGGARN36kZNPoH8o,"日本, 〒151-0063 東京都渋谷区富ヶ谷２丁目７−４"
1270,リナトキッズ＆ベビー,渋谷区,"恵比寿西1-33-14斉金ビル2階
(新）代官山町16-2ラボエム2階(150-0034）","東急東横線　
代官山駅",株式会社リピーク,08:00,22:00,,10.0,2010-09-04,5459-3106,無,,35.6467486,139.7035344,ChIJYSmTe0aLGGAR99DKfhKA7M8,"日本, 〒150-0021 東京都渋谷区恵比寿西１丁目３３−１４"
1271,カナリー保育園,渋谷区,幡ヶ谷2-17-15,"京王線　
幡ヶ谷駅",今村　壮希,07:00,20:00,,29.0,1978-03-01,3377-7526,有,,35.677519,139.6752776,ChIJISw3UCPzGGARE1nFDtTQNNc,"日本, 〒151-0072 東京都渋谷区幡ヶ谷２丁目１７−１５"
1272,LOVE　HUG,渋谷区,東３－６－２２－１０１,"JR山の手線　
恵比寿駅",株式会社スタンニングファンデーション,,,○,15.0,2011-11-20,6824-2881,無,,35.6519426,139.7110947,ChIJkYRgekKLGGARPhCjZvg45TY,"日本, 〒150-0011 東京都渋谷区東３丁目６−２２"
1273,ウィズダムアカデミー恵比寿校,渋谷区,恵比寿西4-20-3恵比寿ガーデンプレイスタワーB1階,"JR山の手線　
恵比寿駅",鈴木　良和,08:00,22:00,,定員設定なし,2012-10-01,6277-0326,無,,35.6483457,139.7071813,ChIJMWpHbESLGGARESZeBvRCmaA,"日本, 〒150-0021 東京都渋谷区恵比寿西"
1274,キッズハーモニー新宿,渋谷区,代々木2-1-5JR南新宿ビル,"JR山の手線　
新宿駅",株式会社パソナフォスター,07:30,21:00,,38.0,2013-04-01,3320-3513,無,,35.6859548,139.6991474,ChIJKcUxzs-MGGARGwFd_vc7uHY,"日本, 〒151-0053 東京都渋谷区代々木２丁目１−５"
1275,渋谷区立みらい保育室,渋谷区,上原3-46-5,"小田急線　
代々木上原駅",渋谷区,07:30,19:30,,30.0,2010-04-01,5454-3302,無,,35.6678096,139.6777181,ChIJO_FlbUfzGGARKbDZ7yUbvVE,"日本, 〒151-0064 東京都渋谷区上原３丁目４６−５ 区立みらい保育室"
1276,渋谷区立代官山えびすにし保育室,渋谷区,恵比寿西2-15-12,"東急東横線　
代官山駅",渋谷区,07:30,19:30,,46.0,2013-04-01,3461-1473,無,,35.6502007,139.7056369,ChIJw45kYkSLGGAR0QOJOqt0zmk,"日本, 〒150-0021 東京都渋谷区恵比寿西２丁目１５−１２ 区立代官山えびすにし保育室"
1277,COMO EN CASA 表参道キッズクラブ,渋谷区,神宮前4-3-15,"銀座線　
表参道駅",李　雅恵,10:00,20:00,,,2013-06-01,6432-9323,無,,35.666938,139.7106304,ChIJaznkw6GMGGARX526s-24XP8,"日本, 〒150-0001 東京都渋谷区神宮前４丁目３−１５"
